REGION,TECHNOLOGY,YEAR,VALUE
REGION1,ATBFHPFH1,2015,0.6
REGION1,ATBFHPFH1,2016,0.61
REGION1,ATBFHPFH1,2017,0.62
REGION1,ATBFHPFH1,2018,0.63
REGION1,ATBFHPFH1,2019,0.64
REGION1,ATBFHPFH1,2020,0.65
REGION1,ATBFHPFH1,2021,0.653333333
REGION1,ATBFHPFH1,2022,0.656666667
REGION1,ATBFHPFH1,2023,0.66
REGION1,ATBFHPFH1,2024,0.663333333
REGION1,ATBFHPFH1,2025,0.666666667
REGION1,ATBFHPFH1,2026,0.67
REGION1,ATBFHPFH1,2027,0.673333333
REGION1,ATBFHPFH1,2028,0.676666667
REGION1,ATBFHPFH1,2029,0.68
REGION1,ATBFHPFH1,2030,0.683333333
REGION1,ATBFHPFH1,2031,0.686666667
REGION1,ATBFHPFH1,2032,0.69
REGION1,ATBFHPFH1,2033,0.693333333
REGION1,ATBFHPFH1,2034,0.696666667
REGION1,ATBFHPFH1,2035,0.7
REGION1,ATBFHPFH1,2036,0.701
REGION1,ATBFHPFH1,2037,0.7020000000000001
REGION1,ATBFHPFH1,2038,0.703
REGION1,ATBFHPFH1,2039,0.7040000000000001
REGION1,ATBFHPFH1,2040,0.705
REGION1,ATBFHPFH1,2041,0.706
REGION1,ATBFHPFH1,2042,0.7070000000000001
REGION1,ATBFHPFH1,2043,0.708
REGION1,ATBFHPFH1,2044,0.7090000000000001
REGION1,ATBFHPFH1,2045,0.71
REGION1,ATBFHPFH1,2046,0.711
REGION1,ATBFHPFH1,2047,0.7120000000000001
REGION1,ATBFHPFH1,2048,0.713
REGION1,ATBFHPFH1,2049,0.7140000000000001
REGION1,ATBFHPFH1,2050,0.715
REGION1,ATBFHPFH1,2051,0.716
REGION1,ATBFHPFH1,2052,0.7170000000000001
REGION1,ATBFHPFH1,2053,0.718
REGION1,ATBFHPFH1,2054,0.7190000000000001
REGION1,ATBFHPFH1,2055,0.72
REGION1,ATBFHPFH1,2056,0.721
REGION1,ATBFHPFH1,2057,0.722
REGION1,ATBFHPFH1,2058,0.723
REGION1,ATBFHPFH1,2059,0.7240000000000001
REGION1,ATBFHPFH1,2060,0.725
REGION1,ATBMCCPH1,2015,0.7
REGION1,ATBMCCPH1,2016,0.7
REGION1,ATBMCCPH1,2017,0.7
REGION1,ATBMCCPH1,2018,0.7
REGION1,ATBMCCPH1,2019,0.7
REGION1,ATBMCCPH1,2020,0.7
REGION1,ATBMCCPH1,2021,0.7
REGION1,ATBMCCPH1,2022,0.7
REGION1,ATBMCCPH1,2023,0.7
REGION1,ATBMCCPH1,2024,0.7
REGION1,ATBMCCPH1,2025,0.7
REGION1,ATBMCCPH1,2026,0.7
REGION1,ATBMCCPH1,2027,0.7
REGION1,ATBMCCPH1,2028,0.7
REGION1,ATBMCCPH1,2029,0.7
REGION1,ATBMCCPH1,2030,0.7
REGION1,ATBMCCPH1,2031,0.7
REGION1,ATBMCCPH1,2032,0.7
REGION1,ATBMCCPH1,2033,0.7
REGION1,ATBMCCPH1,2034,0.7
REGION1,ATBMCCPH1,2035,0.7
REGION1,ATBMCCPH1,2036,0.7
REGION1,ATBMCCPH1,2037,0.7
REGION1,ATBMCCPH1,2038,0.7
REGION1,ATBMCCPH1,2039,0.7
REGION1,ATBMCCPH1,2040,0.7
REGION1,ATBMCCPH1,2041,0.7
REGION1,ATBMCCPH1,2042,0.7
REGION1,ATBMCCPH1,2043,0.7
REGION1,ATBMCCPH1,2044,0.7
REGION1,ATBMCCPH1,2045,0.7
REGION1,ATBMCCPH1,2046,0.7
REGION1,ATBMCCPH1,2047,0.7
REGION1,ATBMCCPH1,2048,0.7
REGION1,ATBMCCPH1,2049,0.7
REGION1,ATBMCCPH1,2050,0.7
REGION1,ATBMCCPH1,2051,0.7
REGION1,ATBMCCPH1,2052,0.7
REGION1,ATBMCCPH1,2053,0.7
REGION1,ATBMCCPH1,2054,0.7
REGION1,ATBMCCPH1,2055,0.7
REGION1,ATBMCCPH1,2056,0.7
REGION1,ATBMCCPH1,2057,0.7
REGION1,ATBMCCPH1,2058,0.7
REGION1,ATBMCCPH1,2059,0.7
REGION1,ATBMCCPH1,2060,0.7
REGION1,ATBMCHPH3,2015,0.65
REGION1,ATBMCHPH3,2016,0.655
REGION1,ATBMCHPH3,2017,0.66
REGION1,ATBMCHPH3,2018,0.665
REGION1,ATBMCHPH3,2019,0.67
REGION1,ATBMCHPH3,2020,0.675
REGION1,ATBMCHPH3,2021,0.675
REGION1,ATBMCHPH3,2022,0.675
REGION1,ATBMCHPH3,2023,0.675
REGION1,ATBMCHPH3,2024,0.675
REGION1,ATBMCHPH3,2025,0.675
REGION1,ATBMCHPH3,2026,0.675
REGION1,ATBMCHPH3,2027,0.675
REGION1,ATBMCHPH3,2028,0.675
REGION1,ATBMCHPH3,2029,0.675
REGION1,ATBMCHPH3,2030,0.675
REGION1,ATBMCHPH3,2031,0.68
REGION1,ATBMCHPH3,2032,0.685
REGION1,ATBMCHPH3,2033,0.69
REGION1,ATBMCHPH3,2034,0.695
REGION1,ATBMCHPH3,2035,0.7
REGION1,ATBMCHPH3,2036,0.705
REGION1,ATBMCHPH3,2037,0.71
REGION1,ATBMCHPH3,2038,0.715
REGION1,ATBMCHPH3,2039,0.72
REGION1,ATBMCHPH3,2040,0.725
REGION1,ATBMCHPH3,2041,0.725
REGION1,ATBMCHPH3,2042,0.725
REGION1,ATBMCHPH3,2043,0.725
REGION1,ATBMCHPH3,2044,0.725
REGION1,ATBMCHPH3,2045,0.725
REGION1,ATBMCHPH3,2046,0.725
REGION1,ATBMCHPH3,2047,0.725
REGION1,ATBMCHPH3,2048,0.725
REGION1,ATBMCHPH3,2049,0.725
REGION1,ATBMCHPH3,2050,0.725
REGION1,ATBMCHPH3,2051,0.725
REGION1,ATBMCHPH3,2052,0.725
REGION1,ATBMCHPH3,2053,0.725
REGION1,ATBMCHPH3,2054,0.725
REGION1,ATBMCHPH3,2055,0.725
REGION1,ATBMCHPH3,2056,0.725
REGION1,ATBMCHPH3,2057,0.725
REGION1,ATBMCHPH3,2058,0.725
REGION1,ATBMCHPH3,2059,0.725
REGION1,ATBMCHPH3,2060,0.725
REGION1,ATBMCSPN2,2015,0.85
REGION1,ATBMCSPN2,2016,0.85
REGION1,ATBMCSPN2,2017,0.85
REGION1,ATBMCSPN2,2018,0.85
REGION1,ATBMCSPN2,2019,0.85
REGION1,ATBMCSPN2,2020,0.85
REGION1,ATBMCSPN2,2021,0.85
REGION1,ATBMCSPN2,2022,0.85
REGION1,ATBMCSPN2,2023,0.85
REGION1,ATBMCSPN2,2024,0.85
REGION1,ATBMCSPN2,2025,0.85
REGION1,ATBMCSPN2,2026,0.85
REGION1,ATBMCSPN2,2027,0.85
REGION1,ATBMCSPN2,2028,0.85
REGION1,ATBMCSPN2,2029,0.85
REGION1,ATBMCSPN2,2030,0.85
REGION1,ATBMCSPN2,2031,0.85
REGION1,ATBMCSPN2,2032,0.85
REGION1,ATBMCSPN2,2033,0.85
REGION1,ATBMCSPN2,2034,0.85
REGION1,ATBMCSPN2,2035,0.85
REGION1,ATBMCSPN2,2036,0.85
REGION1,ATBMCSPN2,2037,0.85
REGION1,ATBMCSPN2,2038,0.85
REGION1,ATBMCSPN2,2039,0.85
REGION1,ATBMCSPN2,2040,0.85
REGION1,ATBMCSPN2,2041,0.85
REGION1,ATBMCSPN2,2042,0.85
REGION1,ATBMCSPN2,2043,0.85
REGION1,ATBMCSPN2,2044,0.85
REGION1,ATBMCSPN2,2045,0.85
REGION1,ATBMCSPN2,2046,0.85
REGION1,ATBMCSPN2,2047,0.85
REGION1,ATBMCSPN2,2048,0.85
REGION1,ATBMCSPN2,2049,0.85
REGION1,ATBMCSPN2,2050,0.85
REGION1,ATBMCSPN2,2051,0.85
REGION1,ATBMCSPN2,2052,0.85
REGION1,ATBMCSPN2,2053,0.85
REGION1,ATBMCSPN2,2054,0.85
REGION1,ATBMCSPN2,2055,0.85
REGION1,ATBMCSPN2,2056,0.85
REGION1,ATBMCSPN2,2057,0.85
REGION1,ATBMCSPN2,2058,0.85
REGION1,ATBMCSPN2,2059,0.85
REGION1,ATBMCSPN2,2060,0.85
REGION1,ATBMSTPH3,2015,0.7
REGION1,ATBMSTPH3,2016,0.7
REGION1,ATBMSTPH3,2017,0.7
REGION1,ATBMSTPH3,2018,0.7
REGION1,ATBMSTPH3,2019,0.7
REGION1,ATBMSTPH3,2020,0.7
REGION1,ATBMSTPH3,2021,0.7
REGION1,ATBMSTPH3,2022,0.7
REGION1,ATBMSTPH3,2023,0.7
REGION1,ATBMSTPH3,2024,0.7
REGION1,ATBMSTPH3,2025,0.7
REGION1,ATBMSTPH3,2026,0.7
REGION1,ATBMSTPH3,2027,0.7
REGION1,ATBMSTPH3,2028,0.7
REGION1,ATBMSTPH3,2029,0.7
REGION1,ATBMSTPH3,2030,0.7
REGION1,ATBMSTPH3,2031,0.7
REGION1,ATBMSTPH3,2032,0.7
REGION1,ATBMSTPH3,2033,0.7
REGION1,ATBMSTPH3,2034,0.7
REGION1,ATBMSTPH3,2035,0.7
REGION1,ATBMSTPH3,2036,0.7
REGION1,ATBMSTPH3,2037,0.7
REGION1,ATBMSTPH3,2038,0.7
REGION1,ATBMSTPH3,2039,0.7
REGION1,ATBMSTPH3,2040,0.7
REGION1,ATBMSTPH3,2041,0.7
REGION1,ATBMSTPH3,2042,0.7
REGION1,ATBMSTPH3,2043,0.7
REGION1,ATBMSTPH3,2044,0.7
REGION1,ATBMSTPH3,2045,0.7
REGION1,ATBMSTPH3,2046,0.7
REGION1,ATBMSTPH3,2047,0.7
REGION1,ATBMSTPH3,2048,0.7
REGION1,ATBMSTPH3,2049,0.7
REGION1,ATBMSTPH3,2050,0.7
REGION1,ATBMSTPH3,2051,0.7
REGION1,ATBMSTPH3,2052,0.7
REGION1,ATBMSTPH3,2053,0.7
REGION1,ATBMSTPH3,2054,0.7
REGION1,ATBMSTPH3,2055,0.7
REGION1,ATBMSTPH3,2056,0.7
REGION1,ATBMSTPH3,2057,0.7
REGION1,ATBMSTPH3,2058,0.7
REGION1,ATBMSTPH3,2059,0.7
REGION1,ATBMSTPH3,2060,0.7
REGION1,ATCOCHPH3,2015,0.85
REGION1,ATCOCHPH3,2016,0.85
REGION1,ATCOCHPH3,2017,0.85
REGION1,ATCOCHPH3,2018,0.85
REGION1,ATCOCHPH3,2019,0.85
REGION1,ATCOCHPH3,2020,0.85
REGION1,ATCOCHPH3,2021,0.85
REGION1,ATCOCHPH3,2022,0.85
REGION1,ATCOCHPH3,2023,0.85
REGION1,ATCOCHPH3,2024,0.85
REGION1,ATCOCHPH3,2025,0.85
REGION1,ATCOCHPH3,2026,0.85
REGION1,ATCOCHPH3,2027,0.85
REGION1,ATCOCHPH3,2028,0.85
REGION1,ATCOCHPH3,2029,0.85
REGION1,ATCOCHPH3,2030,0.85
REGION1,ATCOCHPH3,2031,0.85
REGION1,ATCOCHPH3,2032,0.85
REGION1,ATCOCHPH3,2033,0.85
REGION1,ATCOCHPH3,2034,0.85
REGION1,ATCOCHPH3,2035,0.85
REGION1,ATCOCHPH3,2036,0.85
REGION1,ATCOCHPH3,2037,0.85
REGION1,ATCOCHPH3,2038,0.85
REGION1,ATCOCHPH3,2039,0.85
REGION1,ATCOCHPH3,2040,0.85
REGION1,ATCOCHPH3,2041,0.85
REGION1,ATCOCHPH3,2042,0.85
REGION1,ATCOCHPH3,2043,0.85
REGION1,ATCOCHPH3,2044,0.85
REGION1,ATCOCHPH3,2045,0.85
REGION1,ATCOCHPH3,2046,0.85
REGION1,ATCOCHPH3,2047,0.85
REGION1,ATCOCHPH3,2048,0.85
REGION1,ATCOCHPH3,2049,0.85
REGION1,ATCOCHPH3,2050,0.85
REGION1,ATCOCHPH3,2051,0.85
REGION1,ATCOCHPH3,2052,0.85
REGION1,ATCOCHPH3,2053,0.85
REGION1,ATCOCHPH3,2054,0.85
REGION1,ATCOCHPH3,2055,0.85
REGION1,ATCOCHPH3,2056,0.85
REGION1,ATCOCHPH3,2057,0.85
REGION1,ATCOCHPH3,2058,0.85
REGION1,ATCOCHPH3,2059,0.85
REGION1,ATCOCHPH3,2060,0.85
REGION1,ATCOCSPN2,2015,0.85
REGION1,ATCOCSPN2,2016,0.85
REGION1,ATCOCSPN2,2017,0.85
REGION1,ATCOCSPN2,2018,0.85
REGION1,ATCOCSPN2,2019,0.85
REGION1,ATCOCSPN2,2020,0.85
REGION1,ATCOCSPN2,2021,0.85
REGION1,ATCOCSPN2,2022,0.85
REGION1,ATCOCSPN2,2023,0.85
REGION1,ATCOCSPN2,2024,0.85
REGION1,ATCOCSPN2,2025,0.85
REGION1,ATCOCSPN2,2026,0.85
REGION1,ATCOCSPN2,2027,0.85
REGION1,ATCOCSPN2,2028,0.85
REGION1,ATCOCSPN2,2029,0.85
REGION1,ATCOCSPN2,2030,0.85
REGION1,ATCOCSPN2,2031,0.85
REGION1,ATCOCSPN2,2032,0.85
REGION1,ATCOCSPN2,2033,0.85
REGION1,ATCOCSPN2,2034,0.85
REGION1,ATCOCSPN2,2035,0.85
REGION1,ATCOCSPN2,2036,0.85
REGION1,ATCOCSPN2,2037,0.85
REGION1,ATCOCSPN2,2038,0.85
REGION1,ATCOCSPN2,2039,0.85
REGION1,ATCOCSPN2,2040,0.85
REGION1,ATCOCSPN2,2041,0.85
REGION1,ATCOCSPN2,2042,0.85
REGION1,ATCOCSPN2,2043,0.85
REGION1,ATCOCSPN2,2044,0.85
REGION1,ATCOCSPN2,2045,0.85
REGION1,ATCOCSPN2,2046,0.85
REGION1,ATCOCSPN2,2047,0.85
REGION1,ATCOCSPN2,2048,0.85
REGION1,ATCOCSPN2,2049,0.85
REGION1,ATCOCSPN2,2050,0.85
REGION1,ATCOCSPN2,2051,0.85
REGION1,ATCOCSPN2,2052,0.85
REGION1,ATCOCSPN2,2053,0.85
REGION1,ATCOCSPN2,2054,0.85
REGION1,ATCOCSPN2,2055,0.85
REGION1,ATCOCSPN2,2056,0.85
REGION1,ATCOCSPN2,2057,0.85
REGION1,ATCOCSPN2,2058,0.85
REGION1,ATCOCSPN2,2059,0.85
REGION1,ATCOCSPN2,2060,0.85
REGION1,ATCOSTPH1,2015,0.8
REGION1,ATCOSTPH1,2016,0.8
REGION1,ATCOSTPH1,2017,0.8
REGION1,ATCOSTPH1,2018,0.8
REGION1,ATCOSTPH1,2019,0.8
REGION1,ATCOSTPH1,2020,0.8
REGION1,ATCOSTPH1,2021,0.8
REGION1,ATCOSTPH1,2022,0.8
REGION1,ATCOSTPH1,2023,0.8
REGION1,ATCOSTPH1,2024,0.8
REGION1,ATCOSTPH1,2025,0.8
REGION1,ATCOSTPH1,2026,0.8
REGION1,ATCOSTPH1,2027,0.8
REGION1,ATCOSTPH1,2028,0.8
REGION1,ATCOSTPH1,2029,0.8
REGION1,ATCOSTPH1,2030,0.8
REGION1,ATCOSTPH1,2031,0.8
REGION1,ATCOSTPH1,2032,0.8
REGION1,ATCOSTPH1,2033,0.8
REGION1,ATCOSTPH1,2034,0.8
REGION1,ATCOSTPH1,2035,0.8
REGION1,ATCOSTPH1,2036,0.8
REGION1,ATCOSTPH1,2037,0.8
REGION1,ATCOSTPH1,2038,0.8
REGION1,ATCOSTPH1,2039,0.8
REGION1,ATCOSTPH1,2040,0.8
REGION1,ATCOSTPH1,2041,0.8
REGION1,ATCOSTPH1,2042,0.8
REGION1,ATCOSTPH1,2043,0.8
REGION1,ATCOSTPH1,2044,0.8
REGION1,ATCOSTPH1,2045,0.8
REGION1,ATCOSTPH1,2046,0.8
REGION1,ATCOSTPH1,2047,0.8
REGION1,ATCOSTPH1,2048,0.8
REGION1,ATCOSTPH1,2049,0.8
REGION1,ATCOSTPH1,2050,0.8
REGION1,ATCOSTPH1,2051,0.8
REGION1,ATCOSTPH1,2052,0.8
REGION1,ATCOSTPH1,2053,0.8
REGION1,ATCOSTPH1,2054,0.8
REGION1,ATCOSTPH1,2055,0.8
REGION1,ATCOSTPH1,2056,0.8
REGION1,ATCOSTPH1,2057,0.8
REGION1,ATCOSTPH1,2058,0.8
REGION1,ATCOSTPH1,2059,0.8
REGION1,ATCOSTPH1,2060,0.8
REGION1,ATCOSTPH3,2015,0.8
REGION1,ATCOSTPH3,2016,0.8
REGION1,ATCOSTPH3,2017,0.8
REGION1,ATCOSTPH3,2018,0.8
REGION1,ATCOSTPH3,2019,0.8
REGION1,ATCOSTPH3,2020,0.8
REGION1,ATCOSTPH3,2021,0.8
REGION1,ATCOSTPH3,2022,0.8
REGION1,ATCOSTPH3,2023,0.8
REGION1,ATCOSTPH3,2024,0.8
REGION1,ATCOSTPH3,2025,0.8
REGION1,ATCOSTPH3,2026,0.8
REGION1,ATCOSTPH3,2027,0.8
REGION1,ATCOSTPH3,2028,0.8
REGION1,ATCOSTPH3,2029,0.8
REGION1,ATCOSTPH3,2030,0.8
REGION1,ATCOSTPH3,2031,0.8
REGION1,ATCOSTPH3,2032,0.8
REGION1,ATCOSTPH3,2033,0.8
REGION1,ATCOSTPH3,2034,0.8
REGION1,ATCOSTPH3,2035,0.8
REGION1,ATCOSTPH3,2036,0.8
REGION1,ATCOSTPH3,2037,0.8
REGION1,ATCOSTPH3,2038,0.8
REGION1,ATCOSTPH3,2039,0.8
REGION1,ATCOSTPH3,2040,0.8
REGION1,ATCOSTPH3,2041,0.8
REGION1,ATCOSTPH3,2042,0.8
REGION1,ATCOSTPH3,2043,0.8
REGION1,ATCOSTPH3,2044,0.8
REGION1,ATCOSTPH3,2045,0.8
REGION1,ATCOSTPH3,2046,0.8
REGION1,ATCOSTPH3,2047,0.8
REGION1,ATCOSTPH3,2048,0.8
REGION1,ATCOSTPH3,2049,0.8
REGION1,ATCOSTPH3,2050,0.8
REGION1,ATCOSTPH3,2051,0.8
REGION1,ATCOSTPH3,2052,0.8
REGION1,ATCOSTPH3,2053,0.8
REGION1,ATCOSTPH3,2054,0.8
REGION1,ATCOSTPH3,2055,0.8
REGION1,ATCOSTPH3,2056,0.8
REGION1,ATCOSTPH3,2057,0.8
REGION1,ATCOSTPH3,2058,0.8
REGION1,ATCOSTPH3,2059,0.8
REGION1,ATCOSTPH3,2060,0.8
REGION1,ATGOCVPH2,2015,0.95
REGION1,ATGOCVPH2,2016,0.95
REGION1,ATGOCVPH2,2017,0.95
REGION1,ATGOCVPH2,2018,0.95
REGION1,ATGOCVPH2,2019,0.95
REGION1,ATGOCVPH2,2020,0.95
REGION1,ATGOCVPH2,2021,0.95
REGION1,ATGOCVPH2,2022,0.95
REGION1,ATGOCVPH2,2023,0.95
REGION1,ATGOCVPH2,2024,0.95
REGION1,ATGOCVPH2,2025,0.95
REGION1,ATGOCVPH2,2026,0.95
REGION1,ATGOCVPH2,2027,0.95
REGION1,ATGOCVPH2,2028,0.95
REGION1,ATGOCVPH2,2029,0.95
REGION1,ATGOCVPH2,2030,0.95
REGION1,ATGOCVPH2,2031,0.95
REGION1,ATGOCVPH2,2032,0.95
REGION1,ATGOCVPH2,2033,0.95
REGION1,ATGOCVPH2,2034,0.95
REGION1,ATGOCVPH2,2035,0.95
REGION1,ATGOCVPH2,2036,0.95
REGION1,ATGOCVPH2,2037,0.95
REGION1,ATGOCVPH2,2038,0.95
REGION1,ATGOCVPH2,2039,0.95
REGION1,ATGOCVPH2,2040,0.95
REGION1,ATGOCVPH2,2041,0.95
REGION1,ATGOCVPH2,2042,0.95
REGION1,ATGOCVPH2,2043,0.95
REGION1,ATGOCVPH2,2044,0.95
REGION1,ATGOCVPH2,2045,0.95
REGION1,ATGOCVPH2,2046,0.95
REGION1,ATGOCVPH2,2047,0.95
REGION1,ATGOCVPH2,2048,0.95
REGION1,ATGOCVPH2,2049,0.95
REGION1,ATGOCVPH2,2050,0.95
REGION1,ATGOCVPH2,2051,0.95
REGION1,ATGOCVPH2,2052,0.95
REGION1,ATGOCVPH2,2053,0.95
REGION1,ATGOCVPH2,2054,0.95
REGION1,ATGOCVPH2,2055,0.95
REGION1,ATGOCVPH2,2056,0.95
REGION1,ATGOCVPH2,2057,0.95
REGION1,ATGOCVPH2,2058,0.95
REGION1,ATGOCVPH2,2059,0.95
REGION1,ATGOCVPH2,2060,0.95
REGION1,ATHFCCPH2,2015,0.85
REGION1,ATHFCCPH2,2016,0.85
REGION1,ATHFCCPH2,2017,0.85
REGION1,ATHFCCPH2,2018,0.85
REGION1,ATHFCCPH2,2019,0.85
REGION1,ATHFCCPH2,2020,0.85
REGION1,ATHFCCPH2,2021,0.85
REGION1,ATHFCCPH2,2022,0.85
REGION1,ATHFCCPH2,2023,0.85
REGION1,ATHFCCPH2,2024,0.85
REGION1,ATHFCCPH2,2025,0.85
REGION1,ATHFCCPH2,2026,0.85
REGION1,ATHFCCPH2,2027,0.85
REGION1,ATHFCCPH2,2028,0.85
REGION1,ATHFCCPH2,2029,0.85
REGION1,ATHFCCPH2,2030,0.85
REGION1,ATHFCCPH2,2031,0.85
REGION1,ATHFCCPH2,2032,0.85
REGION1,ATHFCCPH2,2033,0.85
REGION1,ATHFCCPH2,2034,0.85
REGION1,ATHFCCPH2,2035,0.85
REGION1,ATHFCCPH2,2036,0.85
REGION1,ATHFCCPH2,2037,0.85
REGION1,ATHFCCPH2,2038,0.85
REGION1,ATHFCCPH2,2039,0.85
REGION1,ATHFCCPH2,2040,0.85
REGION1,ATHFCCPH2,2041,0.85
REGION1,ATHFCCPH2,2042,0.85
REGION1,ATHFCCPH2,2043,0.85
REGION1,ATHFCCPH2,2044,0.85
REGION1,ATHFCCPH2,2045,0.85
REGION1,ATHFCCPH2,2046,0.85
REGION1,ATHFCCPH2,2047,0.85
REGION1,ATHFCCPH2,2048,0.85
REGION1,ATHFCCPH2,2049,0.85
REGION1,ATHFCCPH2,2050,0.85
REGION1,ATHFCCPH2,2051,0.85
REGION1,ATHFCCPH2,2052,0.85
REGION1,ATHFCCPH2,2053,0.85
REGION1,ATHFCCPH2,2054,0.85
REGION1,ATHFCCPH2,2055,0.85
REGION1,ATHFCCPH2,2056,0.85
REGION1,ATHFCCPH2,2057,0.85
REGION1,ATHFCCPH2,2058,0.85
REGION1,ATHFCCPH2,2059,0.85
REGION1,ATHFCCPH2,2060,0.85
REGION1,ATHFCHPH3,2015,0.91
REGION1,ATHFCHPH3,2016,0.91
REGION1,ATHFCHPH3,2017,0.91
REGION1,ATHFCHPH3,2018,0.91
REGION1,ATHFCHPH3,2019,0.91
REGION1,ATHFCHPH3,2020,0.91
REGION1,ATHFCHPH3,2021,0.91
REGION1,ATHFCHPH3,2022,0.91
REGION1,ATHFCHPH3,2023,0.91
REGION1,ATHFCHPH3,2024,0.91
REGION1,ATHFCHPH3,2025,0.91
REGION1,ATHFCHPH3,2026,0.91
REGION1,ATHFCHPH3,2027,0.91
REGION1,ATHFCHPH3,2028,0.91
REGION1,ATHFCHPH3,2029,0.91
REGION1,ATHFCHPH3,2030,0.91
REGION1,ATHFCHPH3,2031,0.91
REGION1,ATHFCHPH3,2032,0.91
REGION1,ATHFCHPH3,2033,0.91
REGION1,ATHFCHPH3,2034,0.91
REGION1,ATHFCHPH3,2035,0.91
REGION1,ATHFCHPH3,2036,0.91
REGION1,ATHFCHPH3,2037,0.91
REGION1,ATHFCHPH3,2038,0.91
REGION1,ATHFCHPH3,2039,0.91
REGION1,ATHFCHPH3,2040,0.91
REGION1,ATHFCHPH3,2041,0.91
REGION1,ATHFCHPH3,2042,0.91
REGION1,ATHFCHPH3,2043,0.91
REGION1,ATHFCHPH3,2044,0.91
REGION1,ATHFCHPH3,2045,0.91
REGION1,ATHFCHPH3,2046,0.91
REGION1,ATHFCHPH3,2047,0.91
REGION1,ATHFCHPH3,2048,0.91
REGION1,ATHFCHPH3,2049,0.91
REGION1,ATHFCHPH3,2050,0.91
REGION1,ATHFCHPH3,2051,0.91
REGION1,ATHFCHPH3,2052,0.91
REGION1,ATHFCHPH3,2053,0.91
REGION1,ATHFCHPH3,2054,0.91
REGION1,ATHFCHPH3,2055,0.91
REGION1,ATHFCHPH3,2056,0.91
REGION1,ATHFCHPH3,2057,0.91
REGION1,ATHFCHPH3,2058,0.91
REGION1,ATHFCHPH3,2059,0.91
REGION1,ATHFCHPH3,2060,0.91
REGION1,ATHFGCPH3,2015,0.15
REGION1,ATHFGCPH3,2016,0.15
REGION1,ATHFGCPH3,2017,0.15
REGION1,ATHFGCPH3,2018,0.15
REGION1,ATHFGCPH3,2019,0.15
REGION1,ATHFGCPH3,2020,0.15
REGION1,ATHFGCPH3,2021,0.15
REGION1,ATHFGCPH3,2022,0.15
REGION1,ATHFGCPH3,2023,0.15
REGION1,ATHFGCPH3,2024,0.15
REGION1,ATHFGCPH3,2025,0.15
REGION1,ATHFGCPH3,2026,0.15
REGION1,ATHFGCPH3,2027,0.15
REGION1,ATHFGCPH3,2028,0.15
REGION1,ATHFGCPH3,2029,0.15
REGION1,ATHFGCPH3,2030,0.15
REGION1,ATHFGCPH3,2031,0.15
REGION1,ATHFGCPH3,2032,0.15
REGION1,ATHFGCPH3,2033,0.15
REGION1,ATHFGCPH3,2034,0.15
REGION1,ATHFGCPH3,2035,0.15
REGION1,ATHFGCPH3,2036,0.15
REGION1,ATHFGCPH3,2037,0.15
REGION1,ATHFGCPH3,2038,0.15
REGION1,ATHFGCPH3,2039,0.15
REGION1,ATHFGCPH3,2040,0.15
REGION1,ATHFGCPH3,2041,0.15
REGION1,ATHFGCPH3,2042,0.15
REGION1,ATHFGCPH3,2043,0.15
REGION1,ATHFGCPH3,2044,0.15
REGION1,ATHFGCPH3,2045,0.15
REGION1,ATHFGCPH3,2046,0.15
REGION1,ATHFGCPH3,2047,0.15
REGION1,ATHFGCPH3,2048,0.15
REGION1,ATHFGCPH3,2049,0.15
REGION1,ATHFGCPH3,2050,0.15
REGION1,ATHFGCPH3,2051,0.15
REGION1,ATHFGCPH3,2052,0.15
REGION1,ATHFGCPH3,2053,0.15
REGION1,ATHFGCPH3,2054,0.15
REGION1,ATHFGCPH3,2055,0.15
REGION1,ATHFGCPH3,2056,0.15
REGION1,ATHFGCPH3,2057,0.15
REGION1,ATHFGCPH3,2058,0.15
REGION1,ATHFGCPH3,2059,0.15
REGION1,ATHFGCPH3,2060,0.15
REGION1,ATHFGCPN3,2015,0.15
REGION1,ATHFGCPN3,2016,0.15
REGION1,ATHFGCPN3,2017,0.15
REGION1,ATHFGCPN3,2018,0.15
REGION1,ATHFGCPN3,2019,0.15
REGION1,ATHFGCPN3,2020,0.15
REGION1,ATHFGCPN3,2021,0.15
REGION1,ATHFGCPN3,2022,0.15
REGION1,ATHFGCPN3,2023,0.15
REGION1,ATHFGCPN3,2024,0.15
REGION1,ATHFGCPN3,2025,0.15
REGION1,ATHFGCPN3,2026,0.15
REGION1,ATHFGCPN3,2027,0.15
REGION1,ATHFGCPN3,2028,0.15
REGION1,ATHFGCPN3,2029,0.15
REGION1,ATHFGCPN3,2030,0.15
REGION1,ATHFGCPN3,2031,0.15
REGION1,ATHFGCPN3,2032,0.15
REGION1,ATHFGCPN3,2033,0.15
REGION1,ATHFGCPN3,2034,0.15
REGION1,ATHFGCPN3,2035,0.15
REGION1,ATHFGCPN3,2036,0.15
REGION1,ATHFGCPN3,2037,0.15
REGION1,ATHFGCPN3,2038,0.15
REGION1,ATHFGCPN3,2039,0.15
REGION1,ATHFGCPN3,2040,0.15
REGION1,ATHFGCPN3,2041,0.15
REGION1,ATHFGCPN3,2042,0.15
REGION1,ATHFGCPN3,2043,0.15
REGION1,ATHFGCPN3,2044,0.15
REGION1,ATHFGCPN3,2045,0.15
REGION1,ATHFGCPN3,2046,0.15
REGION1,ATHFGCPN3,2047,0.15
REGION1,ATHFGCPN3,2048,0.15
